app_id,title,release_date,genres,categories,developer_id,publisher_id,original_price
270880,American Truck Simulator,2016-02-02,"Indie, Simulation","Single-player, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",18841,15612,"55,2"
271590,Grand Theft Auto V,2015-04-13,"Action, Adventure","Single-player, Online PvP, Online Co-op, Steam Achievements, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV",18250,15121,"158,28"
271860,Super Killer Hornet: Resurrection,2014-02-05,Indie,"Single-player, Steam Trading Cards, Family Sharing",7632,6573,"15,54"
271900,Hexcells Plus,2014-02-19,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",13421,11115,"9,3"
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",4904,1695,"43,74"
274310,Always Sometimes Monsters,2014-05-21,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",22941,18925,"28,8"
274520,Darkwood,2017-08-17,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",461,406,"41,4"
275490,Canyon Capers,2014-04-25,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",4654,17203,"19,14"
276810,Mordheim: City of the Damned,2015-11-19,"RPG, Strategy","Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",18276,12027,"47,94"
277490,Battle Group 2,2014-06-13,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",2077,11354,"20,94"
277590,Assassin's Creed Freedom Cry,2014-02-25,"Action, Adventure","Single-player, Family Sharing",22647,18671,"44,94"
278100,"RIVE: Wreck, Hack, Die, Retry!",2016-09-13,Action,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Family Sharing",22586,18632,"28,74"
278360,A Story About My Uncle,2014-05-28,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",8831,3513,"41,4"
279520,Rage Runner,2014-05-16,"Action, Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Family Sharing",9919,13928,"18,54"
279800,Grim Legends 2: Song of the Dark Swan,2015-03-26,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",1585,1303,"41,4"
280540,GhostControl Inc.,2014-06-06,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",3359,1148,51
280720,Imagine Earth,2021-05-25,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing",19009,15742,81
281350,US and THEM,2014-03-18,Strategy,"Single-player, Family Sharing",9996,16940,"9,3"
281370,Real Horror Stories Ultimate Edition,2014-04-01,Indie,"Single-player, Family Sharing",8323,16940,"7,14"
281430,Clans,2014-03-13,RPG,"Single-player, Family Sharing",4391,16940,"10,14"
281920,Splatter - Zombiecalypse Now,2014-06-04,"Action, Adventure, Indie","Single-player, Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",6202,18839,"68,34"
282100,Fearless Fantasy,2014-05-15,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",6798,18188,"20,7"
282140,SOMA,2015-09-21,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",7889,6454,78
282800,100% Orange Juice,2014-05-16,"Indie, Strategy","Single-player, Online PvP, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Family Sharing",15716,6536,"20,7"
283230,Spoiler Alert,2014-06-30,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",13564,18188,"9,3"
283310,Soulbringer,2014-03-13,RPG,"Single-player, Family Sharing",10344,6573,"9,3"
283330,Desert Thunder,2014-03-19,Action,"Single-player, Family Sharing",3110,6573,"9,3"
283350,Eurofighter Typhoon,2014-05-02,Action,"Single-player, Family Sharing",17438,6573,"9,3"
283390,Incoming Forces,2014-03-06,Action,"Single-player, Steam Trading Cards, Family Sharing",17438,6573,"9,3"
283410,CT Special Forces: Fire for Effect,2014-03-13,Action,"Single-player, Steam Cloud, Family Sharing",1675,6573,"9,3"
283430,Litil Divil,2014-03-19,"Action, Adventure","Single-player, Family Sharing",9002,6573,"9,3"
284710,Abyss: The Wraiths of Eden,2014-04-03,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",1585,1303,"41,4"
284750,Enigmatis: The Ghosts of Maple Creek,2014-10-16,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",1585,1303,"41,4"
284770,Enigmatis 2: The Mists of Ravenwood,2014-06-05,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",1585,1303,"41,4"
284850,Grim Legends: The Forsaken Bride,2014-08-21,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",1585,1303,"41,4"
284890,Left in the Dark: No One on Board,2014-10-02,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",14228,1303,"41,4"
285090,Robowars,2014-10-24,"Action, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",14501,12009,12
285160,LEGO® The Hobbit™,2014-04-10,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",22317,19453,"64,74"
285190,"Warhammer 40,000: Dawn of War III",2017-04-27,"Action, Simulation, Strategy","Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",17891,15679,"143,94"
285500,Hard Truck Apocalypse / Ex Machina,2014-03-14,"Action, Racing, RPG","Single-player, Steam Trading Cards, Family Sharing",21177,5641,57
286300,Algo Bot,2018-02-14,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",7506,13928,"20,94"
286540,Nearwood - Collector's Edition,2014-04-16,Adventure,"Single-player, Family Sharing",13079,19244,"20,94"
286750,Zoo Empire,2015-09-03,"Casual, Simulation, Strategy","Single-player, Family Sharing",6778,14899,"19,14"
286810,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,2014-03-14,"Action, Racing","Single-player, Steam Trading Cards, Family Sharing",21177,5641,18
288880,Pineview Drive,2014-07-31,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",23264,18796,"62,4"
289260,Dreamscapes: The Sandman - Premium Edition,2014-04-16,"Adventure, Casual, Indie","Single-player, Family Sharing",19085,7912,"20,7"
289600,Marauder,2014-04-04,"RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",1362,5641,"28,8"
290020,LogicBots,2017-02-08,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",10236,8486,"52,8"
290510,GNOG,2018-07-17,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, Steam Trading Cards, Steam Cloud, Family Sharing",11695,9676,"28,8"
290850,X-Team,2019-12-11,"Action, Indie, RPG, Strategy","Single-player, Family Sharing, Profile Features Limited",14501,12009,15
291170,Royal Defense,2014-11-10,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",8841,266,"58,8"
292030,The Witcher® 3: Wild Hunt,2015-05-18,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",3761,3095,"101,94"
292390,Realms of the Haunting,2014-04-24,Action,"Single-player, Family Sharing",9002,6573,"9,3"
292410,Street Racing Syndicate,2014-04-24,Racing,"Single-player, Steam Trading Cards, Remote Play Together, Family Sharing",6979,6573,"9,3"
292620,Pressured,2014-07-18,Indie,"Single-player, Steam Trading Cards, Family Sharing",16162,6573,"9,3"
293180,Overcast - Walden and the Werewolf,2014-04-18,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",13755,15352,"15,6"
294020,Merchants of Kaidan,2014-11-10,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",7730,6335,"103,26"
294390,Escape The Lost Kingdom: The Forgotten Pharaoh,2014-04-29,Adventure,"Single-player, Family Sharing",8788,16940,12
296870,Dreaming Sarah,2015-03-12,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Remote Play on TV, Family Sharing",1689,1380,"13,14"
296910,8BitBoy™,2014-05-05,"Action, Casual, Indie","Single-player, Family Sharing",1884,1547,"15,54"
297020,The Culling Of The Cows,2014-05-09,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",5873,4787,"22,26"
297060,Freaking Meatbags,2015-02-04,"Action, Indie, Strategy","Single-player, Family Sharing",23748,13928,"37,14"
297080,Navpoint,2015-09-23,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",18368,13928,"18,54"
297190,Grayland,2020-01-15,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing, Profile Features Limited",67,63,15
298360,Immortal Defense,2015-08-31,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",20584,17013,"19,74"
298480,Victory At Sea,2014-08-08,"Action, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",7034,5743,"37,14"
298600,Lovely Planet,2014-07-31,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",17331,18188,18
299170,Vault Cracker,2014-05-15,Adventure,"Single-player, Family Sharing",8788,16940,"15,54"
299340,Habitat,2016-01-26,"Action, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing",215,19054,"41,4"
299950,GET EVEN,2017-06-20,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",21647,1695,"43,74"
300570,Infinifactory,2015-06-30,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",24408,20180,66
301220,Legends of Persia,2014-06-03,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Includes level editor, Family Sharing",19903,13928,"74,34"
301560,White Night,2015-03-03,Adventure,"Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",15817,13928,"27,54"
301640,Zombie Army Trilogy,2015-03-06,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",17691,14658,"55,74"
301920,War of the Human Tanks - ALTeR,2015-02-13,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",24179,6536,"36,6"
301930,War of the Human Tanks - Limited Operations,2016-06-13,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",24179,6536,"28,8"
302060,Trucks & Trailers,2014-06-04,"Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",18841,15612,"14,1"
302080,Bus Driver,2014-06-03,"Indie, Simulation","Single-player, Remote Play Together, Family Sharing",18841,15612,"14,1"
302130,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,2014-07-18,"Adventure, Casual",Family Sharing,13079,13928,"20,94"
303390,Dead Bits,2014-06-07,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",13755,15352,"15,6"
303610,Suicide Guy,2017-07-14,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",7150,3328,18
303800,The Witcher Adventure Game,2014-11-27,"Adventure, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Remote Play Together, Family Sharing",3761,3095,"29,94"
303830,Motorcycle Club,2014-11-28,Racing,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",11931,12027,"32,94"
303840,Point Perfect,2014-07-17,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",9609,13928,"18,54"
304410,Hexcells Infinite,2014-09-01,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",13421,11115,15
304430,INSIDE,2016-07-07,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",16737,13856,"33,9"
304540,FreakOut: Extreme Freeride,2015-01-12,"Action, Sports","Single-player, Family Sharing",4320,18075,"22,14"
305380,Blue Estate The Game,2015-04-08,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",9386,7763,"26,34"
305780,Echo of the Wilds,2014-06-10,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",3500,2874,"20,7"
305940,Project AURA,2018-04-17,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",14827,12304,"27,54"
306130,The Elder Scrolls® Online,2017-05-22,"Action, Adventure, Massively Multiplayer, RPG","MMO, Online PvP, Online Co-op, Steam Trading Cards, Captions available, In-App Purchases, Family Sharing",24466,1992,"95,94"
306350,Slipstream 5000,2015-10-09,"Action, Racing, Sports","Single-player, Steam Trading Cards, Family Sharing",9002,6573,"9,3"
306490,Railroad Pioneer,2014-07-01,"Simulation, Strategy","Single-player, Family Sharing",11831,7656,"15,54"
306760,Obduction,2016-08-24,"Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Family Sharing",4889,3999,78
307570,A Golden Wake,2014-10-09,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",9085,7501,"22,14"
307900,Wildlife Park 2 - Marine World,2014-07-17,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",1943,1597,12
308040,Back to Bed,2014-08-06,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing",2268,1878,"13,14"
310470,Grand Ages: Medieval,2015-09-25,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing",8409,9380,"71,94"
311100,Echelon: Wind Warriors,2014-08-08,"Action, Simulation","Single-player, Steam Trading Cards, Family Sharing",13019,5641,12
312370,"Warhammer 40,000: Armageddon",2014-11-26,Strategy,"Single-player, Cross-Platform Multiplayer, Steam Trading Cards, Includes level editor, Family Sharing",7551,16231,96
312630,OTTTD,2014-08-06,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",19658,16277,"17,94"
